RMSE,MAE,MAX,PCC,CCC,SNR,ROI,Video
3.705632297321495,1.7933238636363635,17.673828125,0.421400839241616,0.3802140941547385,2.395137512110964,holistic_median,from-0.5-to-4-alpha-70-level-7-chromAtn-1
4.7356894982383615,2.149517637310606,26.1513671875,0.2929501998125472,0.2916084832568121,2.226375419435719,patches_median,from-0.5-to-4-alpha-70-level-7-chromAtn-1
3.4993627058838483,1.7545572916666667,17.673828125,0.4854053721780132,0.4296285983767379,2.226375419435719,patches_clustering,from-0.5-to-4-alpha-70-level-7-chromAtn-1
3.205847625838785,1.3760061553030305,19.138671875,0.6285308262476063,0.6206867890555453,7.131482967824647,holistic_median,from-0.5-to-4-alpha-70-level-4-chromAtn-1
1.7980507563590542,1.0573360558712122,9.046875,0.8841408483534133,0.8787987078457526,2.836510296064344,patches_median,from-0.5-to-4-alpha-70-level-4-chromAtn-1
5.120044175782868,2.0938979640151514,21.40625,-0.270388686233302,-0.2189802373781731,2.836510296064344,patches_clustering,from-0.5-to-4-alpha-70-level-4-chromAtn-1
